Longitude,Latitude,MudPercent,SandPercent,GravelPercent,TotalD50,SandD50,GravelD50,Rock10cm,Rock50cm,Porosity,Permeability,POC,TN,SurfaceCarbon,SurfaceNitrogen,OrbitalVelMean,OrbitalVelMax,TidalVelMean,TidalVelMax
-1.5625,44.0625,19.60997200012207,65.27637481689453,15.113656044006348,0.28694915771484375,0.24548684060573578,7.120661735534668,0.018086666241288185,0.021283334121108055,0.3893676698207855,1.926504095139947e-12,0.5824041366577148,0.05639083310961723,0.9424322247505188,0.09125027060508728,0.03409074246883392,0.22487501800060272,4.690432071685791,8.224432945251465
-1.4375,44.0625,30.349515914916992,54.1888313293457,15.461653709411621,0.25869429111480713,0.22721199691295624,7.129774570465088,0.021383650600910187,0.028566665947437286,0.393378883600235,1.1940193842333024e-12,0.6929494142532349,0.0698506087064743,1.1139479875564575,0.11228806525468826,0.046172287315130234,0.26852357387542725,3.415151834487915,7.005742073059082
-2.0625,44.1875,36.44145202636719,55.72122573852539,7.83732271194458,0.14505791664123535,0.2776252329349518,4.939548015594482,0.030623333528637886,0.05563333258032799,0.4301725924015045,8.270156613568794e-14,0.7628729343414307,0.08379833400249481,1.151970624923706,0.12653905153274536,6.193144363351166e-4,0.015125465579330921,2.5427939891815186,6.399055480957031
-1.9375,44.1875,40.76436233520508,57.4635124206543,1.772124171257019,0.08909861743450165,0.2192913293838501,4.016213417053223,0.0017999999690800905,8.133333176374435e-4,0.48816466331481934,8.72277154884615e-15,0.8208187222480774,0.08222037553787231,1.1133286952972412,0.11152072995901108,0.0035555267240852118,0.05621832609176636,3.5918798446655273,9.335975646972656
-1.8125,44.1875,39.935691833496094,57.33138656616211,2.732923746109009,0.09622461348772049,0.2640087306499481,4.09244441986084,0.0024066667538136244,0.0023466667626053095,0.4770771861076355,1.244129785630231e-14,0.8012641072273254,0.08037279546260834,1.110348105430603,0.11137623339891434,0.008966002613306046,0.10300693660974503,4.6173787117004395,10.71242618560791
-1.6875,44.1875,13.00068187713623,83.55973815917969,3.4395792484283447,0.2014741152524948,0.26573681831359863,4.33707857131958,0.0012000000569969416,0.0037391919177025557,0.4058763384819031,3.766794547718083e-13,0.48927122354507446,0.0527215376496315,0.7703222036361694,0.08300624787807465,0.018440520390868187,0.15861622989177704,5.501600742340088,11.344925880432129
-1.5625,44.1875,31.81195640563965,53.966068267822266,14.221976280212402,0.2368195503950119,0.17331437766551971,6.720175743103027,0.00503672705963254,0.006726666819304228,0.39730358123779297,7.942129484454774e-13,0.7617421746253967,0.07080086320638657,1.2166130542755127,0.11307927966117859,0.027582839131355286,0.19887259602546692,5.168621063232422,9.963605880737305
-1.4375,44.1875,32.09280014038086,49.70851135253906,18.198688507080078,0.2852296531200409,0.22528578341007233,7.937398433685303,0.023261932656168938,0.03498666733503342,0.38958409428596497,1.8738010275354267e-12,0.7735896706581116,0.07689996808767319,1.251360297203064,0.12439355254173279,0.04595262557268143,0.26683634519577026,4.489695072174072,8.303499221801758
-1.3125,44.1875,22.22621726989746,59.99372863769531,17.780054092407227,0.3131040632724762,0.3398629426956177,7.930334568023682,0.11081796139478683,0.19085587561130524,0.38643285632133484,2.8813988955239678e-12,0.7918768525123596,0.07785993814468384,1.2875545024871826,0.126596599817276,0.10751496255397797,0.5027869343757629,4.119201183319092,8.26256275177002
-2.0625,44.3125,32.336666107177734,61.25417709350586,6.4091572761535645,0.14564205706119537,0.3608076572418213,4.836284160614014,0.004466666840016842,0.0032399999909102917,0.42981061339378357,8.424974585162504e-14,0.7265509963035583,0.08144071698188782,1.0978199243545532,0.12305708229541779,5.166132468730211e-4,0.01305065955966711,2.8057303428649902,7.179230213165283
-1.9375,44.3125,52.28178405761719,44.181514739990234,3.536700487136841,0.06098828464746475,0.2196907103061676,5.68472146987915,0.0024999999441206455,0.003819999983534217,0.5524306893348694,1.5167438880447676e-15,0.8342742323875427,0.09394747018814087,0.9894981384277344,0.11142721027135849,0.003148231655359268,0.0516180694103241,4.055292129516602,10.753067016601562
-1.8125,44.3125,44.50748825073242,52.41584396362305,3.076669216156006,0.08617643266916275,0.263581782579422,4.365722179412842,0.0021533332765102386,0.006146666593849659,0.4931938946247101,7.478558923393677e-15,0.810624897480011,0.0873437225818634,1.0886985063552856,0.11730577796697617,0.0077614751644432545,0.0939081534743309,5.129388809204102,12.329472541809082
