Longitude,Latitude,January,February,March,April,May,June,July,August,September,October,November,December
-13.9375,56.8125,0,0.010890164412558079,0.00491813849657774,0,0,0,0,0,0.005082076881080866,0,0,0
-13.9375,56.9375,0,0,0,0,0,0,0,0,0,0,0,0
-13.9375,57.0625,0,0.024187114089727402,0.021846424788236618,0.015049760229885578,0,0,0,0,0.015049760229885578,0,0.007524880114942789,0
-13.9375,57.1875,0.028490111231803894,0.06065889075398445,0.026298563927412033,0.027175182476639748,0.0197239238768816,0.018116788938641548,0.013149281963706017,0.02191546931862831,0.027175182476639748,0.0197239238768816,0.024910584092140198,0.03506475314497948
-13.9375,57.3125,0.045974913984537125,0.05754002928733826,0.04397600516676903,0.04131079092621803,0.019989091902971268,0.03511417284607887,0.03598036617040634,0.033981457352638245,0.03511417284607887,0.04797382280230522,0.045441869646310806,0.057968366891145706
-13.9375,57.4375,0.020206701010465622,0.03289956599473953,0.016640812158584595,0.017195506021380424,0.009509035386145115,0.01228250376880169,0.013074923306703568,0.013074923306703568,0.01596725545823574,0.015452182851731777,0.019652007147669792,0.0237725879997015
-13.9375,57.5625,0.015295843593776226,0.04515915736556053,0.0169953815639019,0.012293326668441296,0.011896767653524876,0.005268568638712168,0,0.011896767653524876,0.012293326668441296,0.01359630562365055,0.01580570451915264,0.0271926112473011
-13.9375,57.6875,0.011291963048279285,0.0416727215051651,0.011291963048279285,0.007778908126056194,0,0,0,0.003763987682759762,0.009723635390400887,0.005645981524139643,0.011668361723423004,0.020701931789517403
-13.9375,57.8125,0.0022878418676555157,0.045593421906232834,0.004575683735311031,0,0,0,0,0,0.002364103216677904,0.0022878418676555157,0.009456412866711617,0.02059057727456093
-13.9375,57.9375,0,0.011907519772648811,0,0,0,0,0,0,0,0,0,0.0035850596614181995
-13.9375,58.0625,0,0,0,0,0,0,0,0,0,0,0,0
-13.9375,58.1875,0,0,0,0,0,0,0,0,0,0,0,0
-13.9375,58.3125,0,0,0,0,0,0,0,0,0,0,0,0
-13.8125,51.8125,0,0,0,0,0,0,0,0,0,0,0,0
-13.8125,51.9375,0,0,0,0,0,0,0,0,0,0,0,0
-13.8125,52.0625,0,0,0,0,0,0,0,0,0,0,0,0
-13.8125,52.1875,0,0,0,0,0,0,0,0,0,0,0,0
-13.8125,52.3125,0,0,0,0,0,0,0,0,0,0,0,0
-13.8125,52.4375,0,0,0,0,0,0,0,0,0,0,0,0
-13.8125,52.5625,0,0,0,0,0,0,0,0,0,0,0,0
-13.8125,52.6875,0,0,0,0,0,0,0,0,0,0,0,0
-13.8125,52.8125,0,0,0,0,0,0,0,0,0,0,0,0
-13.8125,52.9375,0,0.006880988832563162,0,0,0,0,0,0,0,0,0,0.00828678160905838
-13.8125,53.0625,0.0011147558689117432,0.02098129875957966,0.0033442676067352295,0.0011519143590703607,0,0,0,0.0011147558689117432,0.003455743193626404,0.0033442676067352295,0.0023038287181407213,0.008918046951293945
-13.8125,53.1875,7.599327946081758e-4,0.0021501274313777685,5.910588661208749e-4,0.00052350928308442235,4.221848794259131e-4,1.745030895108357e-4,8.443697879556566e-5,4.221848794259131e-4,9.597669704817235e-4,6.754958303645253e-4,7.852638955228031e-4,0.0010976806515827775
-13.8125,53.3125,0.008852044120430946,0.02817637287080288,0.007745538838207722,0.006860334426164627,0.004426022060215473,0.002286778064444661,0,0.005532527808099985,0.012577279470860958,0.008852044120430946,0.01029050163924694,0.01327806618064642
-13.8125,53.4375,0.0022179039660841227,0.03437751159071922,0.004435807932168245,0,0,0,0,0,0.00458366796374321,0.004435807932168245,0.00916733592748642,0.01996113546192646
-13.8125,53.5625,0,0,0,0,0,0,0,0,0,0,0,0
-13.8125,53.6875,0,0,0,0,0,0,0,0,0,0,0,0
-13.8125,56.8125,0,0,0,0,0,0,0,0,0,0,0,0
-13.8125,56.9375,0,0.029562389478087425,0.04005226865410805,0.027591563761234283,0,0,0,0,0.027591563761234283,0,0,0
-13.8125,57.0625,0.04819175601005554,0.09337152540683746,0.036143817007541656,0.04357337951660156,0.0421677865087986,0.012449536472558975,0,0.0421677865087986,0.0497981458902359,0.04819175601005554,0.04357337951660156,0.054215725511312485
-13.8125,57.1875,0.03788987919688225,0.058263204991817474,0.04209986329078674,0.03480255603790283,0.018944939598441124,0.026101917028427124,0.033679891377687454,0.03157489746809006,0.02827707678079605,0.03157489746809006,0.039152875542640686,0.04630985110998154
-13.8125,57.3125,0.037615131586790085,0.04164532572031021,0.03182819113135338,0.03587904945015907,0.026041246950626373,0.03288912773132324,0.033274926245212555,0.030381454154849052,0.028404248878359795,0.03472166135907173,0.04036393016576767,0.04195534065365791
-13.8125,57.4375,0.027453375980257988,0.03039480932056904,0.024511942639946938,0.02532900683581829,0.024511942639946938,0.02330268733203411,0.024511942639946938,0.02255098707973957,0.020263206213712692,0.026472898200154305,0.02836848795413971,0.03039480932056904
-13.8125,57.5625,0.0395304411649704,0.047132447361946106,0.036489635705947876,0.037705957889556885,0.027367228642106056,0.032992713153362274,0.03040803037583828,0.028887629508972168,0.028279468417167664,0.04105084016919136,0.03927703946828842,0.04561204835772514
-13.8125,57.6875,0.026442836970090866,0.04574374854564667,0.024790160357952118,0.025616498664021492,0.011568741872906685,0.005123300012201071,0.004958032164722681,0.013221418485045433,0.020493200048804283,0.019832128658890724,0.022200966253876686,0.03305354714393616
-13.8125,57.8125,0.010403250344097614,0.040312595665454865,0.010403250344097614,0.0035833418369293213,0.001733875018544495,0,0,0.001733875018544495,0.007166683673858643,0.00346775003708899,0.010750025510787964,0.024274250492453575
-13.8125,57.9375,0.0021049531642347574,0.04427919536828995,0.004209906328469515,0,0,0,0,0,0.0021751183085143566,0.004209906328469515,0.004350236617028713,0.021049531176686287
-13.8125,58.0625,0,0,0,0,0,0,0,0,0,0,0,0
-13.8125,58.1875,0,0,0,0,0,0,0,0,0,0,0,0
-13.8125,58.3125,0,0,0,0,0,0,0,0,0,0,0,0
-13.6875,51.9375,0,0,0,0,0,0,0,0,0,0,0,0
-13.6875,52.0625,0,0,0,0,0,0,0,0,0,0,0,0
-13.6875,52.1875,0,0,0,0,0,0,0,0,0,0,0,0
-13.6875,52.3125,0,0,0,0,0,0,0,0,0,0,0,0
-13.6875,52.4375,0,0,0,0,0,0,0,0,0,0,0,0
-13.6875,52.5625,0,0,0,0,0,0,0,0,0,0,0,0
-13.6875,52.6875,0,0,0,0,0,0,0,0,0,0,0,0
-13.6875,52.8125,0,0.0027300959918648005,0,0,0,0,0,0,0,0,0,0.004931786097586155
-13.6875,52.9375,0,0.024308817461133003,0,0,0,0,0,0,0.0020625663455575705,0.0019960319623351097,0.0020625663455575705,0.013972223736345768
-13.6875,53.0625,0.0033721006475389004,0.007466794457286596,0.002810083795338869,0.0020326273515820503,8.430251618847251e-4,5.807506386190653e-4,2.810083969961852e-4,0.0014050418976694345,0.00290375342592597,0.0025290753692388535,0.00290375342592597,0.0053391591645777225
-13.6875,53.1875,0.005925839766860008,0.009476641193032265,0.005267413333058357,0.005783180706202984,0.0032921333331614733,0.003401871072128415,0.003950559999793768,0.002962919883430004,0.0047626192681491375,0.005925839766860008,0.00714392913505435,0.008559546433389187
-13.6875,53.3125,0.008070328272879124,0.014891676604747772,0.007532306481152773,0.007227427326142788,0.004842197056859732,0.0022238236851990223,0.001614065608009696,0.004304175265133381,0.007227427326142788,0.007532306481152773,0.00889529474079609,0.011298459954559803
-13.6875,53.4375,0,0.023707157000899315,0,0,0,0,0,0,0.0024585200008004904,0.004758425522595644,0.0073755597695708275,0.016654489561915398
-13.6875,53.5625,0,0,0,0,0,0,0,0,0,0,0,0
-13.6875,53.6875,0,0,0,0,0,0,0,0,0,0,0,0
-13.6875,53.8125,0,0,0,0,0,0,0,0,0,0,0,0
-13.6875,56.9375,0,0,0,0,0,0,0,0,0,0,0,0
-13.6875,57.0625,0.09083961695432663,0.1273917555809021,0.09083961695432663,0.08760976791381836,0.060559745877981186,0.0750940814614296,0.10295157134532928,0.09083961695432663,0.08135192841291428,0.09083961695432663,0.10012544691562653,0.10900754481554031
-13.6875,57.1875,0.058426983654499054,0.07644829154014587,0.05311543866991997,0.05488595366477966,0.03452503681182861,0.05488595366477966,0.05577121302485466,0.04780389368534088,0.04665306210517883,0.05577121302485466,0.06586314737796783,0.06905007362365723
-13.6875,57.3125,0.06520804762840271,0.07486850023269653,0.05796271190047264,0.06488603353500366,0.0603778250515461,0.05739918351173401,0.05796271190047264,0.055547598749399185,0.049912333488464355,0.0603778250515461,0.06738165020942688,0.07486850023269653
-13.6875,57.4375,0.0688992589712143,0.12500479817390442,0.0688992589712143,0.0688992589712143,0.0688992589712143,0.0688992589712143,0.06223158538341522,0.060009028762578964,0.0688992589712143,0.0688992589712143,0.0688992589712143,0.0688992589712143
-13.6875,57.5625,0.06784985214471817,0.15177910029888153,0.06784985214471817,0.06784985214471817,0.06784985214471817,0.06784985214471817,0.05909503251314163,0.05909503251314163,0.06784985214471817,0.06784985214471817,0.12007249146699905,0.11838789284229279
-13.6875,57.6875,0.02495802566409111,0.033639077097177505,0.02712828852236271,0.026911262422800064,0.013021578080952168,0.021304748952388763,0.01736210472881794,0.015191840939223766,0.017940841615200043,0.02712828852236271,0.025789959356188774,0.03255394473671913
-13.6875,57.8125,0.01403407845646143,0.041433945298194885,0.015593420714139938,0.011279241181910038,0.007796710357069969,0.003222640370950103,0,0.004678026307374239,0.011279241181910038,0.010915394872426987,0.014501881785690784,0.026508815586566925
-13.6875,57.9375,0.0031846393831074238,0.03525850549340248,0.0063692787662148476,0,0,0,0,0,0.0016453969292342663,0.0031846393831074238,0.006581587716937065,0.01592319644987583
-13.6875,58.0625,0,0,0,0,0,0,0,0,0,0,0,0
-13.6875,58.1875,0,0,0,0,0,0,0,0,0,0,0,0
-13.5625,52.0625,0,0,0,0,0,0,0,0,0,0,0,0
-13.5625,52.1875,0,0,0,0,0,0,0,0,0,0,0,0
-13.5625,52.3125,0,0,0,0,0,0,0,0,0,0,0,0
-13.5625,52.4375,0,0,0,0,0,0,0,0,0,0,0,0
-13.5625,52.5625,0,0,0,0,0,0,0,0,0,0,0,0
-13.5625,52.6875,0,0,0,0,0,0,0,0,0,0,0,0
-13.5625,52.8125,0,0.0037353455554693937,0,0,0,0,0,0,0,0,0,0.0033738603815436363
-13.5625,52.9375,0.007060954347252846,0.03387576714158058,0.007060954347252846,0.007296319119632244,0,0,0,0.004707302898168564,0.007296319119632244,0.009414605796337128,0.009728426113724709,0.018829211592674255
-13.5625,53.0625,0.004083939362317324,0.012999325059354305,0.003573447000235319,0.003165053203701973,0.00255246227607131,0.0015825266018509865,0.001020984840579331,0.003573447000235319,0.005275088362395763,0.003573447000235319,0.0047475798055529594,0.007146894000470638
-13.5625,53.1875,4.423359932843596e-4,9.041153243742883e-4,4.083101521246135e-4,3.867604536935687e-4,3.0623262864537537e-4,1.4064017159398645e-4,2.0415507606230676e-4,2.7220675838179886e-4,4.219205002300441e-4,3.402584698051214e-4,5.274006398394704e-4,6.464910693466663e-4
-13.5625,53.3125,0.012204715982079506,0.040537092834711075,0.010170596651732922,0.012611540034413338,0.0020341193303465843,0,0,0.006102357991039753,0.014713463373482227,0.012204715982079506,0.010509616695344448,0.020341193303465843
-13.5625,53.4375,0,0.02347445674240589,0,0,0,0,0,0,0,0,0,0.016962189227342606
-13.5625,53.5625,0,0.0024332809261977673,0,0,0,0,0,0,0,0,0,0
-13.5625,53.6875,0,0,0,0,0,0,0,0,0,0,0,0
-13.5625,53.8125,0,0,0,0,0,0,0,0,0,0,0,0
-13.5625,56.9375,0,0,0,0,0,0,0,0,0,0,0,0
-13.5625,57.0625,0.1010664626955986,0.1316411942243576,0.10701154917478561,0.10443534702062607,0.07134103029966354,0.09214883297681808,0.11890172213315964,0.1010664626955986,0.09829208999872208,0.11295663565397263,0.12286511063575745,0.13079188764095306
-13.5625,57.1875,0.0793878510594368,0.09521815925836563,0.07608002424240112,0.08545219898223877,0.08269567787647247,0.07861602306365967,0.08269567787647247,0.07608002424240112,0.06494367122650146,0.08269567787647247,0.09228837490081787,0.10254263877868652
-13.5625,57.3125,0.0863053947687149,0.0863053947687149,0.08073730021715164,0.08342854678630829,0.0863053947687149,0.07767485082149506,0.07238516956567764,0.07238516956567764,0.08342854678630829,0.08352135121822357,0.0863053947687149,0.0863053947687149
-13.5625,57.4375,0.056703124195337296,0.5449522733688354,0.15470296144485474,0.056703124195337296,0.056703124195337296,0.056703124195337296,0.056703124195337296,0.056703124195337296,0.08201974630355835,0.08120308071374893,0.18328623473644257,0.30170270800590515
-13.5625,57.5625,0.08453498780727386,0.5370474457740784,0.17536185681819916,0.08453498780727386,0.08453498780727386,0.08453498780727386,0.08453498780727386,0.08453498780727386,0.10799859464168549,0.1299484223127365,0.20185303688049316,0.35701560974121094
-13.5625,57.6875,0.04113064333796501,0.04250166565179825,0.0370175801217556,0.03541805222630501,0.01782327890396118,0.029751164838671684,0.02330736443400383,0.02330736443400383,0.03541805222630501,0.0370175801217556,0.036834776401519775,0.04250166565179825
-13.5625,57.8125,0.012719857506453991,0.03755386546254158,0.015546492300927639,0.010222996585071087,0.008479904383420944,0.0043812841176986694,0,0.0070665874518454075,0.01168342400342226,0.009893221780657768,0.01168342400342226,0.02402639575302601
-13.5625,57.9375,0,0.024229148402810097,0,0,0,0,0,0,0,0.004376878496259451,0.009045548737049103,0.013130635023117065
-13.5625,58.0625,0,0,0,0,0,0,0,0,0,0,0,0
-13.5625,58.1875,0,0,0,0,0,0,0,0,0,0,0,0
-13.4375,52.3125,0,0,0,0,0,0,0,0,0,0,0,0
-13.4375,52.4375,0,0,0,0,0,0,0,0,0,0,0,0
-13.4375,52.5625,0,0,0,0,0,0,0,0,0,0,0,0
-13.4375,52.6875,0,0,0,0,0,0,0,0,0,0,0,0
-13.4375,52.8125,0,0,0,0,0,0,0,0,0,0,0,0
-13.4375,52.9375,0.005096228793263435,0.03667464479804039,0.007644342724233866,0.007899153977632523,0,0,0,0.005096228793263435,0.007899153977632523,0.007644342724233866,0.007899153977632523,0.01783679984509945
-13.4375,53.0625,0.013320191763341427,0.04424206539988518,0.013320191763341427,0.013764197938144207,0.006660095881670713,0.0022940330673009157,0,0.013320191763341427,0.020646296441555023,0.013320191763341427,0.013764197938144207,0.024420350790023804
-13.4375,53.1875,0.012315022759139538,0.03863105550408363,0.010262519121170044,0.012725523672997952,0.004105007741600275,0,0,0.00821001548320055,0.014846444129943848,0.012315022759139538,0.012725523672997952,0.020525038242340088
-13.4375,53.3125,0.013891263864934444,0.0358857661485672,0.009260842576622963,0.00956953689455986,0,0,0,0.0046304212883114815,0.00956953689455986,0.013891263864934444,0.011961921118199825,0.023152105510234833
-13.4375,53.4375,0,0.003979934379458427,0,0,0,0,0,0,0,0,0,0
-13.4375,53.5625,0,0.005064843688160181,0,0,0,0,0,0,0,0,0,0.0045746974647045135
-13.4375,53.6875,0,0.023071536794304848,0,0,0,0,0,0,0,0,0.004306687042117119,0.008335523307323456
-13.4375,53.8125,0,0,0,0,0,0,0,0,0,0,0,0
-13.4375,57.0625,0,0.0020134206861257553,0,0,0,0,0,0,0,0,0,0
-13.4375,57.1875,0.05351535603404045,0.0789988562464714,0.035676904022693634,0.046082668006420135,0.040136516094207764,0.04147440195083618,0.026757678017020226,0.040136516094207764,0.05529920011758804,0.04459613189101219,0.046082668006420135,0.05797496810555458
-13.4375,57.3125,0.09692804515361786,0.09692804515361786,0.09692804515361786,0.09692804515361786,0.09692804515361786,0.09692804515361786,0.0875479131937027,0.0875479131937027,0.09692804515361786,0.09692804515361786,0.09692804515361786,0.09692804515361786
-13.4375,57.4375,0.06894052773714066,0.38505157828330994,0.12085319310426712,0.06894052773714066,0.06894052773714066,0.06894052773714066,0.06894052773714066,0.06894052773714066,0.09576207399368286,0.09489686042070389,0.2030482441186905,0.30254751443862915
-13.4375,57.5625,0.0703292265534401,0.3912148177623749,0.0703292265534401,0.0703292265534401,0.0703292265534401,0.0703292265534401,0.0703292265534401,0.0703292265534401,0.0703292265534401,0.09448190033435822,0.17016029357910156,0.28770333528518677
-13.4375,57.6875,0.029462339356541634,0.032619018107652664,0.025253433734178543,0.02609521523118019,0.017887849360704422,0.01957141049206257,0.018940074369311333,0.017887849360704422,0.021746011450886726,0.026305660605430603,0.02609521523118019,0.032619018107652664
-13.4375,57.8125,0.01242846716195345,0.03956025466322899,0.010874909348785877,0.00802671816200018,0.006214233580976725,0.001605343772098422,0,0.004660675302147865,0.009632062166929245,0.00932135060429573,0.01123740617185831,0.02641049399971962
-13.4375,57.9375,0,0.020304981619119644,0,0,0,0,0,0,0,0.0045849960297346115,0.009475658647716045,0.013754988089203835
-13.4375,58.0625,0,0,0,0,0,0,0,0,0,0,0,0
-13.3125,52.4375,0,0,0,0,0,0,0,0,0,0,0,0
-13.3125,52.5625,0,0,0,0,0,0,0,0,0,0,0,0
-13.3125,52.6875,0,0,0,0,0,0,0,0,0,0,0,0
-13.3125,52.8125,0,0,0,0,0,0,0,0,0,0,0,0
-13.3125,52.9375,0,0.013857058249413967,0,0,0,0,0,0,0,0,0,0
-13.3125,53.0625,0,0.017606280744075775,0.005300815682858229,0.002738754963502288,0,0,0,0.0026504078414291143,0.005477509927004576,0,0,0.005300815682858229
-13.3125,53.1875,0.0030157146975398064,0.030049443244934082,0.009047144092619419,0.0031162386294454336,0,0,0,0.006031429395079613,0.009348715655505657,0.009047144092619419,0.009348715655505657,0.018094288185238838
-13.3125,53.3125,0,0.015013291500508785,0.008136235177516937,0.0028024809435009956,0,0,0,0.0054241567850112915,0.008407442830502987,0.0054241567850112915,0.005604961887001991,0.016272470355033875
-13.3125,53.4375,0.036330703645944595,0.0610700398683548,0.030275585129857063,0.03545607253909111,0.02018372341990471,0.012513908557593822,0.02018372341990471,0.02220209501683712,0.027113469317555428,0.030275585129857063,0.04171302914619446,0.04238582029938698
-13.3125,53.5625,0,0.004028953146189451,6.065091001801193e-4,0,0,0,0,0,6.267260760068893e-4,6.065091001801193e-4,0.0012534521520137787,0.0030325453262776136
-13.3125,53.6875,0,0.013221635483205318,0,0,0,0,0,0,0,0,0,0
-13.3125,53.8125,0,0,0,0,0,0,0,0,0,0,0,0
-13.3125,57.1875,0,0.010762648656964302,0.004860551096498966,0,0,0,0,0,0.0050225695595145226,0,0,0
-13.3125,57.3125,0.10015261173248291,0.10015261173248291,0.10015261173248291,0.10015261173248291,0.10015261173248291,0.10015261173248291,0.09046042710542679,0.08722969889640808,0.10015261173248291,0.10015261173248291,0.10015261173248291,0.10015261173248291
-13.3125,57.4375,0.0933300033211708,0.0933300033211708,0.09031935781240463,0.0933300033211708,0.0933300033211708,0.0933300033211708,0.08429806679487228,0.08429806679487228,0.09021900594234467,0.0933300033211708,0.0933300033211708,0.0933300033211708
-13.3125,57.5625,0.08018117398023605,0.08018117398023605,0.07242169976234436,0.07483576238155365,0.07759468257427216,0.06681764125823975,0.06724872440099716,0.06724872440099716,0.06681764125823975,0.06983521580696106,0.08018117398023605,0.08018117398023605
-13.3125,57.6875,0.031915973871946335,0.03975248336791992,0.030586140230298042,0.03160567954182625,0.023936979472637177,0.028857357800006866,0.026596643030643463,0.023936979472637177,0.024734878912568092,0.027926476672291756,0.028857357800006866,0.035905469208955765
-13.3125,57.8125,0.021057356148958206,0.04662700369954109,0.01579301804304123,0.01450617890805006,0.010528678074479103,0.005439816974103451,0,0.007019118871539831,0.016319451853632927,0.014038237743079662,0.016319451853632927,0.029831254854798317
-13.3125,57.9375,0.0029654039535671473,0.052530013024806976,0.0029654039535671473,0,0,0,0,0,0,0.0059308079071342945,0.012257003225386143,0.020757827907800674
-13.3125,58.0625,0,0,0,0,0,0,0,0,0,0,0,0
-13.1875,52.5625,0,0,0,0,0,0,0,0,0,0,0,0
-13.1875,52.6875,0,0,0,0,0,0,0,0,0,0,0,0
-13.1875,52.8125,0,0,0,0,0,0,0,0,0,0,0,0
-13.1875,52.9375,0,0,0,0,0,0,0,0,0,0,0,0
-13.1875,53.0625,0,0,0,0,0,0,0,0,0,0,0,0
-13.1875,53.1875,0,0.01769818738102913,0.006394183728843927,0,0,0,0,0.0031970918644219637,0.006607323419302702,0,0,0.006394183728843927
-13.1875,53.3125,0,0.015209747478365898,0.006868917960673571,0,0,0,0,0,0.007097882218658924,0.0034344589803367853,0,0.006868917960673571
-13.1875,53.4375,0.008809044025838375,0.016590863466262817,0.008809044025838375,0.008647545240819454,0.0052854265086352825,0.0054616075940430164,0.006606783252209425,0.0061663310043513775,0.0063718752935528755,0.008809044025838375,0.0095578134059906,0.010130400769412518
-13.1875,53.5625,0,0.018498538061976433,0.01336668524891138,0.0034530602861195803,0,0,0,0,0.0069061205722391605,0.00668334262445569,0.0069061205722391605,0.01336668524891138
-13.1875,53.6875,0,0.021275054663419724,0.010980673134326935,0.008510022424161434,0,0,0,0.0027451682835817337,0.005673347972333431,0.008235504850745201,0.005673347972333431,0.016471009701490402
-13.1875,53.8125,0,0,0,0,0,0,0,0,0,0,0,0
-13.1875,57.1875,0,0,0,0,0,0,0,0,0,0,0,0
-13.1875,57.3125,0.02521541155874729,0.034896329045295715,0.03151926398277283,0.03908388689160347,0.018911557272076607,0,0,0.012607705779373646,0.03256990388035774,0.03151926398277283,0.03256990388035774,0.018911557272076607
-13.1875,57.4375,0.061267971992492676,0.10174860060214996,0.05689169093966484,0.06331023573875427,0.039386555552482605,0.03617728129029274,0.061267971992492676,0.05689169093966484,0.05426592007279396,0.061267971992492676,0.05426592007279396,0.06564425677061081
-13.1875,57.5625,0.0655471608042717,0.08984865993261337,0.0655471608042717,0.0677320659160614,0.05930457264184952,0.07418274134397507,0.07491104304790497,0.06242586672306061,0.0580560564994812,0.06242586672306061,0.0677320659160614,0.08115362375974655
-13.1875,57.6875,0.0585322342813015,0.08023296296596527,0.06131948530673981,0.057603154331445694,0.04459599032998085,0.060483310371637344,0.05574498698115349,0.05017048865556717,0.051842838525772095,0.05574498698115349,0.057603154331445694,0.07246848195791245
-13.1875,57.8125,0,0.006304440554231405,0,0,0,0,0,0,0,0.002847166731953621,0,0.002847166731953621
-13.1875,57.9375,0,0,0,0,0,0,0,0,0,0,0,0
-13.0625,52.6875,0,0,0,0,0,0,0,0,0,0,0,0
-13.0625,52.8125,0,0,0,0,0,0,0,0,0,0,0,0
-13.0625,52.9375,0,0,0,0,0,0,0,0,0,0,0,0
-13.0625,53.0625,0,0,0,0,0,0,0,0,0,0,0,0
-13.0625,53.1875,0,0,0,0,0,0,0,0,0,0,0,0
-13.0625,53.3125,0,0.007154128514230251,0,0,0,0,0,0,0,0,0,0
-13.0625,53.4375,0.014188322238624096,0.02618083357810974,0.014188322238624096,0.014661266468465328,0.004729440901428461,0,0,0.009458881802856922,0.009774177335202694,0.014188322238624096,0.012217721901834011,0.021282482892274857
-13.0625,53.5625,0.009875481016933918,0.027333920821547508,0.019750962033867836,0.010204664431512356,0,0,0,0.004937740508466959,0.015306996181607246,0.024688703939318657,0.010204664431512356,0.009875481016933918
-13.0625,53.6875,0,0.01533594261854887,0.00461727287620306,0,0,0,0,0,0.009542363695800304,0,0,0
-13.0625,53.8125,0,0,0,0,0,0,0,0,0,0,0,0
-13.0625,53.9375,0,0,0,0,0,0,0,0,0,0,0,0
-13.0625,57.3125,0,0,0,0,0,0,0,0,0,0,0,0
-13.0625,57.4375,0,0,0,0,0,0,0,0,0,0,0,0
-13.0625,57.5625,0.0710846334695816,0.13923995196819305,0.06561658531427383,0.07910443842411041,0.04374438896775246,0.06780380010604858,0.060148533433675766,0.06561658531427383,0.07910443842411041,0.07655268162488937,0.0734541192650795,0.08202072978019714
-13.0625,57.6875,0.06524364650249481,0.08865086734294891,0.06524364650249481,0.06435396522283554,0.05041554570198059,0.06741844117641449,0.05931240692734718,0.06227802857756615,0.05516054108738899,0.05931240692734718,0.06741844117641449,0.07710613310337067
-13.0625,57.8125,0,0,0,0,0,0,0,0,0,0,0,0
-12.9375,52.8125,0,0,0,0,0,0,0,0,0,0,0,0
-12.9375,52.9375,0,0,0,0,0,0,0,0,0,0,0,0
-12.9375,53.0625,0,0,0,0,0,0,0,0,0,0,0,0
-12.9375,53.1875,0,0,0,0,0,0,0,0,0,0,0,0
-12.9375,53.3125,0,0.006135222036391497,0,0,0,0,0,0,0,0,0,0
-12.9375,53.4375,0.020913628861308098,0.038590624928474426,0.027884839102625847,0.02881433255970478,0,0,0,0.020913628861308098,0.021610749885439873,0.03485604748129845,0.021610749885439873,0.013942419551312923
-12.9375,53.5625,0.027874033898115158,0.0462908037006855,0.027874033898115158,0.02880316786468029,0.01858268864452839,0,0,0.0232283603399992,0.019202111288905144,0.0232283603399992,0.02880316786468029,0.04181104898452759
-12.9375,53.6875,0,0,0,0,0,0,0,0,0,0,0,0
-12.9375,53.8125,0,0,0,0,0,0,0,0,0,0,0,0
-12.9375,53.9375,0,0,0,0,0,0,0,0,0,0,0,0
-12.8125,52.8125,0,0,0,0,0,0,0,0,0,0,0,0
-12.8125,52.9375,0,0,0,0,0,0,0,0,0,0,0,0
-12.8125,53.0625,0,0,0,0,0,0,0,0,0,0,0,0
-12.8125,53.1875,0,0,0,0,0,0,0,0,0,0,0,0
-12.8125,53.3125,0,0,0,0,0,0,0,0,0,0,0,0
-12.8125,53.4375,0.014512755908071995,0.024101540446281433,0.02176913432776928,0.014996513724327087,0,0,0,0.014512755908071995,0.02249477058649063,0.02176913432776928,0.014996513724327087,0.007256377954035997
-12.8125,53.5625,0.014140249229967594,0.020873701199889183,0.01885366626083851,0.019482120871543884,0,0,0,0.009426833130419254,0.014611590653657913,0.02356708236038685,0.014611590653657913,0.009426833130419254
-12.8125,53.6875,0,0,0,0,0,0,0,0,0,0,0,0
-12.8125,53.8125,0,0,0,0,0,0,0,0,0,0,0,0
-12.8125,53.9375,0,0,0,0,0,0,0,0,0,0,0,0
-12.6875,52.8125,0,0,0,0,0,0,0,0,0,0,0,0
-12.6875,52.9375,0,0,0,0,0,0,0,0,0,0,0,0
-12.6875,53.0625,0,0,0,0,0,0,0,0,0,0,0,0
-12.6875,53.1875,0,0,0,0,0,0,0,0,0,0,0,0
-12.6875,53.3125,0,0,0,0,0,0,0,0,0,0,0,0
-12.6875,53.4375,0,0.024347735568881035,0.014661001972854137,0,0,0,0,0.007330500986427069,0.02272455208003521,0,0,0
